Latitude,Longitude,Predictions
37.21208,-121.92208,8.5
37.21208,-121.89708,7.5
37.21208,-121.83875,8.5
37.21208,-121.79708,7.5
37.20375,-122.40542,7.5
37.20375,-122.18875,7.5
37.20375,-122.13875,7.5
37.20375,-122.10542,7.5
37.20375,-122.08875,7.5
37.20375,-122.07208,7.5
37.20375,-122.05542,7.5
37.20375,-122.03042,8.5
37.20375,-121.99708,8.5
37.20375,-121.96375,7.5
37.20375,-121.93875,8.5
37.20375,-121.90542,8.5
37.20375,-121.86375,8.5
37.20375,-121.84708,8.5
37.20375,-121.83042,8.2
37.20375,-121.80542,7.5
37.20375,-121.78875,7.5
37.19542,-122.37208,7.5
37.19542,-122.28875,7.5
37.19542,-122.27208,7.5
37.19542,-122.18042,7.5
37.19542,-122.16375,7.5
37.19542,-122.14708,7.5
37.19542,-122.12208,7.5
37.19542,-122.08042,7.5
37.19542,-122.06375,7.5
37.19542,-122.04708,7.5
37.19542,-122.02208,7.5
37.19542,-122.00542,7.5
37.19542,-121.98042,8.2
37.19542,-121.95542,7.5
37.19542,-121.88875,7.5
37.19542,-121.85542,7.5
37.19542,-121.83875,8.5
37.19542,-121.81375,8.5
37.19542,-121.79708,7.5
37.18708,-122.38875,7.5
37.18708,-122.33875,7.5
37.18708,-122.29708,7.5
37.18708,-122.13875,7.5
37.18708,-122.10542,7.5
37.18708,-122.08875,7.5
37.18708,-122.07208,7.5
37.18708,-122.05542,7.5
37.18708,-122.03042,7.5
37.18708,-121.98875,8.2
37.18708,-121.97208,7.5
37.18708,-121.94708,7.5
37.18708,-121.93042,8.5
37.18708,-121.87208,8.5
37.18708,-121.84708,7.5
37.18708,-121.78875,7.5
37.17875,-122.38042,7.5
37.17875,-122.35542,7.5
37.17875,-122.28042,7.5
37.17875,-122.20542,7.5
37.17875,-122.18875,7.5
37.17875,-122.17208,7.5
37.17875,-122.15542,7.5
37.17875,-122.12208,7.5
37.17875,-122.08042,7.5
37.17875,-122.01375,7.5
37.17875,-121.99708,7.5
37.17875,-121.98042,8.5
37.17875,-121.92208,7.5
37.17875,-121.85542,7.5
37.17875,-121.83875,7.5
37.17875,-121.82208,7.5
37.17042,-122.36375,7.5
37.17042,-122.29708,7.5
37.17042,-122.18042,7.5
37.17042,-122.16375,7.5
37.17042,-122.13875,7.5
37.17042,-122.10542,7.5
37.17042,-122.08875,7.5
37.17042,-122.06375,7.5
37.17042,-122.04708,7.5
37.17042,-122.03042,7.5
37.17042,-121.98875,7.5
37.17042,-121.95542,7.5
37.17042,-121.93042,7.5
37.17042,-121.81375,7.5
37.16208,-122.35542,7.5
37.16208,-122.28875,7.5
37.16208,-122.25542,7.5
37.16208,-122.20542,7.5
37.16208,-122.18875,7.5
37.16208,-122.17208,7.5
37.16208,-122.15542,7.5
37.16208,-122.11375,7.5
37.16208,-122.09708,7.5
37.16208,-122.08042,7.5
37.16208,-122.01375,7.5
37.16208,-121.99708,7.5
37.16208,-121.98042,7.5
37.16208,-121.96375,7.5
37.16208,-121.91375,7.5
37.16208,-121.87208,7.5
37.16208,-121.85542,8.2
37.16208,-121.83042,7.5
37.15375,-122.34708,7.5
37.15375,-122.33042,7.5
37.15375,-122.18042,7.5
37.15375,-122.16375,7.5
37.15375,-122.13042,7.5
37.15375,-122.07208,7.5
37.15375,-122.04708,7.5
37.15375,-122.00542,7.5
37.15375,-121.98875,7.5
37.15375,-121.88875,8.5
37.15375,-121.84708,8.2
37.14542,-122.32208,7.5
37.14542,-122.29708,7.5
37.14542,-122.24708,7.5
37.14542,-122.23042,7.5
37.14542,-122.20542,7.5
37.14542,-122.18875,7.5
37.14542,-122.17208,7.5
37.14542,-122.15542,7.5
37.14542,-122.13875,7.2
37.14542,-122.12208,7.5
37.14542,-122.10542,7.5
37.14542,-122.08875,7.5
37.14542,-122.06375,7.5
37.14542,-122.02208,7.5
37.14542,-121.99708,7.5
37.14542,-121.97208,7.5
37.14542,-121.95542,7.5
37.14542,-121.86375,7.5
37.14542,-121.83042,7.5
